Dates,1y,2y,3y,4y,5y,6y,7y,8y,9y,10y,12y,15y,20y,25y,30y,2yr,3yr,5yr,7yr,10yr,30yr,2y spread,3y spread,5y spread,7y spread,10y spread,30y spread,TUAISP,FVAISP,TYAISP,UXYAISP,USAISP,WNAISP
2/5/2014,0.275,0.4435,0.792,1.2085,1.6035,1.9439,2.229,2.4585,2.648,2.809,3.061,3.304,3.5115,3.603,3.6495,0.3117,0.6425,1.4902,2.1322,2.6675,3.6477,12.75,14.813,11.38,9.44,14.06,0.25,10.584,7.181,13.766,#N/A N/A,15.214,7.05
2/4/2014,0.278,0.4405,0.7848,1.194,1.5845,1.92,2.2005,2.4273,2.6154,2.773,3.021,3.2613,3.4643,3.556,3.6015,0.3118,0.6372,1.4674,2.0984,2.6294,3.601,12.875,14.688,11.75,10.13,14.25,0,11.259,7.385,12.115,#N/A N/A,15.231,6.901
2/3/2014,0.278,0.4345,0.7745,1.1755,1.5563,1.8865,2.1598,2.3823,2.5663,2.72,2.964,3.2,3.3965,3.485,3.5285,0.2942,0.6159,1.4365,2.0575,2.5761,3.5307,13.563,15.688,12,10.19,14.25,-0.25,12.105,7.614,12.953,#N/A N/A,15.038,6.923
1/31/2014,0.282,0.459,0.8183,1.225,1.607,1.9411,2.2185,2.4469,2.63,2.7855,3.0298,3.2665,3.464,3.5525,3.5963,0.3277,0.6642,1.4902,2.1226,2.644,3.5985,12.875,15.188,11.56,9.56,14,-0.35,12.031,7.946,13.701,#N/A N/A,14.901,6.585
1/30/2014,0.285,0.4765,0.835,1.254,1.6455,1.982,2.262,2.487,2.6745,2.831,3.074,3.3085,3.5035,3.5905,3.6338,0.3436,0.6992,1.5098,2.15,2.6949,3.6341,12.375,13.5,13.5,11.25,13.6,-0.1,11.187,7.775,13.27,#N/A N/A,14.918,7.176
1/29/2014,0.292,0.472,0.8318,1.244,1.633,1.9675,2.2453,2.473,2.6588,2.814,3.0575,3.2895,3.484,3.57,3.6125,0.3515,0.6992,1.4966,2.1283,2.6767,3.6163,11.938,13.063,13.25,11.63,13.75,-0.5,11.531,6.859,13.979,#N/A N/A,15.133,6.78
1/28/2014,0.294,0.486,0.8565,1.2808,1.678,2.023,2.3055,2.5348,2.7198,2.8763,3.1198,3.3503,3.5435,3.6275,3.6693,0.3399,0.7313,1.5562,2.1963,2.7488,3.6735,14.375,12.088,12.56,10.88,12.75,-0.8,10.157,6.174,10.235,#N/A N/A,14.743,7.079
1/27/2014,0.295,0.497,0.87,1.2943,1.691,2.0283,2.3078,2.531,2.7168,2.8714,3.1115,3.3385,3.5283,3.6115,3.6521,0.3398,0.7446,1.5678,2.2012,2.7479,3.6649,15.563,12.063,12.19,10.44,12.31,-1.375,11.236,5.968,10.176,#N/A N/A,13.611,6.266
1/24/2014,0.306,0.49,0.8503,1.27,1.6648,1.9985,2.276,2.502,2.6855,2.839,3.0785,3.3063,3.498,3.5805,3.6215,0.3355,0.7233,1.5413,2.1673,2.715,3.6325,15.25,12.563,12.25,10.81,12.25,-1.4,10.956,6.471,12.423,#N/A N/A,13.939,6.298
1/23/2014,0.297,0.503,0.8823,1.318,1.7188,2.0563,2.3355,2.56,2.745,2.899,3.1378,3.366,3.5585,3.6405,3.6815,0.3596,0.766,1.6008,2.2331,2.7772,3.6821,14.125,11.5,11.75,10.38,12.13,-0.25,9.478,5.121,9.775,#N/A N/A,13.936,7.019
1/22/2014,0.2963,0.528,0.9498,1.396,1.8035,2.142,2.421,2.643,2.8245,2.976,3.217,3.441,3.6285,3.71,3.748,0.4,0.8432,1.7004,2.3332,2.8656,3.7594,13.75,10.5,10.25,8.75,11,-1.1,8.59,4.139,4.331,#N/A N/A,12.908,5.931
1/21/2014,0.293,0.5118,0.912,1.3475,1.7488,2.0883,2.3693,2.5933,2.7793,2.9333,3.1763,3.4093,3.6018,3.6868,3.7287,0.3755,0.8031,1.6454,2.2819,2.8286,3.748,13.75,10.75,10.13,8.56,10.5,-2,8.966,4.294,4.896,#N/A N/A,12.295,5.607
1/20/2014,0.298,0.5055,0.8945,1.328,1.7315,2.074,2.356,2.585,2.774,2.93,3.1765,3.41,3.6065,3.692,3.7345,0.3712,0.7845,1.6255,2.26,2.8194,3.748,13.5,11.25,10.5,9.5,11,-1.25,9.559,4.59,11.847,#N/A N/A,13.379,6.127
1/17/2014,0.298,0.504,0.9035,1.335,1.7315,2.0726,2.356,2.585,2.7745,2.93,3.1765,3.4103,3.6075,3.692,3.735,0.3712,0.7845,1.6255,2.26,2.8194,3.748,13.75,11.75,10.56,9.5,11.1,-1.3,9.559,4.59,11.847,#N/A N/A,13.379,6.127
1/16/2014,0.298,0.511,0.9058,1.3415,1.7405,2.0855,2.3725,2.602,2.793,2.951,3.199,3.4338,3.63,3.7153,3.76,0.3826,0.7923,1.6401,2.2821,2.8414,3.7726,12.75,10.713,10,8.75,10.94,-1.3,8.778,3.778,11.154,#N/A N/A,13.174,6.12
1/15/2014,0.301,0.5185,0.9125,1.3525,1.763,2.114,2.4058,2.6385,2.8305,2.991,3.242,3.4815,3.6772,3.7655,3.8095,0.3905,0.8134,1.6715,2.3284,2.8912,3.823,12.75,9.5,9,7.69,9.75,-1.5,9.44,3.269,9.934,#N/A N/A,12.632,6.003
1/14/2014,0.3,0.5,0.8785,1.32,1.7358,2.087,2.379,2.6123,2.8045,2.9635,3.216,3.453,3.6515,3.7395,3.786,0.3782,0.7843,1.6466,2.2992,2.8709,3.8017,12,9.125,8.75,8,9.25,-1.75,8.094,3.03,8.295,#N/A N/A,12.325,5.914
1/13/2014,0.2975,0.4774,0.8428,1.2703,1.677,2.0285,2.32,2.5575,2.7498,2.9105,3.165,3.4075,3.611,3.702,3.749,0.356,0.7474,1.5904,2.2433,2.8257,3.7726,11.763,8.938,8.56,7.5,8.31,-2.4,8.857,3.032,4.057,#N/A N/A,11.011,4.795
1/10/2014,0.2993,0.492,0.8705,1.3055,1.712,2.066,2.3583,2.596,2.79,2.9515,3.2035,3.4435,3.6465,3.736,3.7815,0.3699,0.7738,1.62,2.2774,2.8579,3.7999,11.875,9.625,9,8,9.25,-2.125,9.005,3.787,4.765,#N/A N/A,12.104,5.377
1/9/2014,0.318,0.546,0.954,1.4135,1.832,2.186,2.4765,2.707,2.893,3.052,3.2985,3.5323,3.7255,3.8103,3.8525,0.4292,0.8769,1.7487,2.4043,2.9652,3.8795,11.5,7.675,8.25,7,8.56,-2.625,7.836,2.632,3.947,#N/A N/A,10.5,4.176
1/8/2014,0.3143,0.535,0.952,1.4085,1.828,2.186,2.4835,2.717,2.907,3.065,3.3153,3.55,3.742,3.827,3.8703,0.425,0.8769,1.7618,2.4288,2.9894,3.8921,11.5,7.75,6.5,5.38,7.5,-2.3,8.709,1.813,2.379,#N/A N/A,10.325,4.808
1/7/2014,0.3095,0.4985,0.8735,1.316,1.7375,2.1033,2.4065,2.6475,2.845,3.0098,3.2678,3.5145,3.718,3.8098,3.858,0.3909,0.7517,1.679,2.3579,2.9391,3.8849,10.563,11.95,5.75,4.75,7,-2.9,7.98,1.026,5.276,#N/A N/A,9.384,4.225
1/6/2014,0.308,0.5,0.876,1.322,1.7468,2.1165,2.4203,2.664,2.8605,3.026,3.2858,3.5315,3.7365,3.8265,3.8738,0.3927,0.7516,1.6905,2.375,2.9576,3.9003,10.688,12.25,5.5,4.25,6.75,-2.7,8.127,0.987,4.863,#N/A N/A,9.476,4.193
1/3/2014,0.312,0.5113,0.9,1.3568,1.792,2.161,2.4648,2.703,2.901,3.0665,3.3225,3.5635,3.763,3.85,3.8953,0.3965,0.7758,1.7333,2.4214,2.9948,3.9248,11.063,12.25,5.69,4.25,7,-2.9,7.717,0.696,4.86,#N/A N/A,9.648,3.63
1/2/2014,0.31,0.4903,0.8705,1.3365,1.774,2.1526,2.454,2.697,2.8955,3.061,3.322,3.5613,3.762,3.85,3.895,0.3801,0.7485,1.7181,2.4141,2.989,3.9221,10.75,12,5.38,3.5,7.13,-2.7,7.735,-0.49,0.717,#N/A N/A,9.006,3.953
1/1/2014,0.3086,0.491,0.8755,1.348,1.7925,2.169,2.4815,2.726,2.926,3.094,3.355,3.5985,3.8015,3.893,3.929,0.3799,0.7645,1.7411,2.4508,3.0282,3.9679,10.75,10.75,4.5,1.75,6.5,-3.5,7.992,0.514,0.374,#N/A N/A,9.485,4.019
12/31/2013,0.319,0.489,0.8755,1.346,1.786,2.176,2.4815,2.72,2.928,3.086,3.355,3.5985,3.8015,3.895,3.929,0.3799,0.7645,1.7411,2.4508,3.0282,3.9679,10.5,10.5,4.75,2.88,6.63,-3.3,7.992,0.514,0.374,#N/A N/A,9.485,4.019
12/30/2013,0.3055,0.476,0.8555,1.3121,1.746,2.1185,2.426,2.6705,2.8675,3.0315,3.288,3.53,3.728,3.817,3.8625,0.3795,0.7535,1.7029,2.4043,2.9703,3.9012,9.625,9.875,4.13,2.13,6,-4,6.09,0.283,0.339,#N/A N/A,9.085,3.152
12/27/2013,0.31,0.485,0.871,1.3355,1.7755,2.149,2.4535,2.6975,2.8894,3.056,3.315,3.5585,3.7565,3.846,3.893,0.3874,0.7722,1.7342,2.4385,3,3.9367,9.5,9.625,3.88,1.5,5.5,-4.5,6.939,-0.01,-0.191,#N/A N/A,7.839,2.528
12/26/2013,0.3198,0.505,0.8924,1.353,1.7915,2.16,2.461,2.7025,2.894,3.057,3.315,3.553,3.753,3.8425,3.8885,0.407,0.7878,1.7425,2.4385,2.9905,3.9239,9.5,10,4.75,2.13,6.63,-3.5,7.548,0.994,0.716,#N/A N/A,8.752,3.364
12/25/2013,0.315,0.497,0.891,1.348,1.74,2.148,2.453,2.674,2.891,3.049,3.302,3.538,3.731,3.816,3.858,0.3952,0.785,1.7326,2.4263,2.9775,3.893,9.75,9.75,4.7,2.25,7,-4,8.483,-0.551,0.743,#N/A N/A,8.896,1.647
12/24/2013,0.315,0.487,0.891,1.369,1.74,2.15,2.453,2.6613,2.891,3.049,3.302,3.538,3.731,3.816,3.858,0.3952,0.785,1.7326,2.4263,2.9775,3.893,10.25,9.75,4.7,2.5,7,-3.5,8.483,-0.551,0.743,#N/A N/A,8.896,1.647
12/23/2013,0.314,0.4745,0.8485,1.305,1.736,2.1025,2.403,2.6415,2.836,2.9965,3.251,3.4875,3.683,3.77,3.811,0.3834,0.758,1.6964,2.3847,2.9274,3.8489,9.25,9,4,1.63,6.88,-3.7,7.475,1.4,1.839,#N/A N/A,9.525,3.752
12/20/2013,0.3105,0.455,0.8105,1.2675,1.7035,2.068,2.365,2.5988,2.795,2.9538,3.205,3.4415,3.6455,3.7313,3.775,0.3756,0.7259,1.675,2.3434,2.8886,3.823,7.75,8.25,2.75,1.81,6.31,-4.9,6.839,0.194,1.227,#N/A N/A,10.306,2.847
12/19/2013,0.304,0.441,0.7785,1.2305,1.6668,2.048,2.3618,2.6163,2.8218,2.9943,3.2608,3.5135,3.7175,3.8105,3.856,0.3638,0.6991,1.6372,2.3232,2.9291,3.9093,7.688,8.125,3,3.75,6.5,-5.75,7.088,1.209,0.517,#N/A N/A,9.443,2.208
12/18/2013,0.2883,0.403,0.716,1.1615,1.6065,1.9898,2.3075,2.5628,2.774,2.949,3.22,3.4743,3.683,3.778,3.8266,0.3324,0.6435,1.5413,2.2662,2.8931,3.9065,6.85,7.315,6.5,4,5.5,-7.75,7.083,0.22,0.718,#N/A N/A,7.426,-0.707
12/17/2013,0.2815,0.3998,0.7093,1.137,1.567,1.939,2.2535,2.505,2.714,2.8875,3.159,3.4155,3.6285,3.7275,3.779,0.3184,0.6435,1.4948,2.1997,2.8354,3.8659,8.038,6.375,7,5.25,5.25,-8.9,5.613,1.272,7.682,#N/A N/A,6.837,-1.453
12/16/2013,0.293,0.4235,0.746,1.1815,1.6155,1.99,2.3013,2.5575,2.763,2.9355,3.203,3.454,3.661,3.7568,3.804,0.3303,0.6725,1.5327,2.2463,2.8784,3.8938,9.125,7.25,8.13,5.56,5.63,-9,6.47,1.975,8.687,#N/A N/A,5.971,-1.467
12/13/2013,0.288,0.428,0.7583,1.191,1.6175,1.99,2.2995,2.55,2.756,2.9258,3.1905,3.4383,3.643,3.7355,3.7848,0.3242,0.6725,1.5292,2.2389,2.8646,3.8731,10,8.625,8.88,5.94,6.13,-9,8.216,3.075,9.118,#N/A N/A,6.699,-1.476
12/12/2013,0.286,0.424,0.761,1.1965,1.6243,1.9965,2.3095,2.56,2.7675,2.939,3.2015,3.451,3.6535,3.749,3.798,0.3219,0.6725,1.5338,2.2411,2.8773,3.8938,10,8.625,9,6.63,6,-9.5,7.139,3.156,9.366,#N/A N/A,5.255,-2.57
12/11/2013,0.2755,0.4078,0.7343,1.1613,1.5895,1.9663,2.281,2.5356,2.7435,2.917,3.1835,3.4335,3.6445,3.7398,3.7935,0.3058,0.6461,1.5006,2.2165,2.8535,3.8857,10,8.625,8.75,6.5,6.25,-9.125,8.43,3.594,9.895,#N/A N/A,5.064,-2.328
12/10/2013,0.275,0.394,0.702,1.1175,1.5405,1.9145,2.232,2.4865,2.6955,2.8695,3.137,3.39,3.601,3.6988,3.7513,0.2978,0.5899,1.4527,2.165,2.8006,3.8381,9.375,10.875,8.75,6.5,6.75,-8.75,7.886,3.654,9.65,#N/A N/A,5.317,-1.823
12/9/2013,0.272,0.3945,0.7125,1.132,1.5603,1.94,2.2588,2.516,2.7253,2.8993,3.165,3.4178,3.627,3.7245,3.777,0.2977,0.6088,1.4822,2.2041,2.8389,3.8713,9.625,10.125,7.75,5.19,5.75,-9.6,8.683,2.761,8.692,#N/A N/A,4.85,-2.419
12/6/2013,0.27,0.3988,0.7213,1.142,1.573,1.9555,2.2798,2.5355,2.7475,2.9225,3.189,3.444,3.655,3.7543,3.8074,0.3016,0.6088,1.487,2.2187,2.8553,3.8893,9.588,11.15,8.44,5.75,6.5,-8.3,8.979,3.135,9.221,#N/A N/A,5.653,-1.131
12/5/2013,0.27,0.391,0.7053,1.132,1.5715,1.9615,2.287,2.5505,2.7645,2.9428,3.2143,3.471,3.682,3.781,3.8355,0.3014,0.5955,1.485,2.2282,2.8717,3.9138,8.75,10.525,8.5,5.88,7,-8,8.302,3.114,9.617,#N/A N/A,5.204,-1.178
12/4/2013,0.267,0.386,0.6875,1.103,1.5365,1.925,2.2525,2.5175,2.7305,2.9085,3.1835,3.443,3.662,3.766,3.8215,0.2895,0.5714,1.4406,2.1842,2.8342,3.9011,9.5,11.775,9.5,6.56,7.25,-7.9,8.731,4.867,10.309,#N/A N/A,4.858,-1.257
12/3/2013,0.271,0.38,0.665,1.07,1.4975,1.8855,2.215,2.478,2.6935,2.8735,3.147,3.4078,3.624,3.725,3.78,0.2855,0.5527,1.3948,2.1281,2.7825,3.8444,9.375,11.25,10.25,8.63,9,-6.625,9.383,6.153,12.535,#N/A N/A,7.495,0.774
12/2/2013,0.27,0.384,0.676,1.0848,1.5145,1.9054,2.2308,2.4955,2.7095,2.8865,3.1595,3.419,3.634,3.737,3.7925,0.2854,0.5581,1.4126,2.1451,2.7951,3.856,9.75,12.125,10.13,8.31,9,-6.5,10.59,6.155,12.883,#N/A N/A,7.119,0.733
11/29/2013,0.272,0.378,0.652,1.049,1.474,1.8565,2.165,2.436,2.655,2.823,3.1023,3.359,3.578,3.687,3.745,0.2814,0.5449,1.3701,2.0917,2.7445,3.8106,9.31,11.13,10.13,8.38,8.75,-6.6,10.462,6.89,13.344,#N/A N/A,8.244,0.747
11/28/2013,0.276,0.373,0.648,1.038,1.455,1.8466,2.1615,2.424,2.64,2.816,3.096,3.363,3.5735,3.687,3.743,0.2854,0.5451,1.3636,2.0664,2.7373,3.815,8.5,9.5,9.25,10.25,7.75,-7,8.19,4.766,7.625,#N/A N/A,9.227,0.587
11/27/2013,0.268,0.3735,0.6433,1.0345,1.458,1.8403,2.165,2.4255,2.6388,2.8175,3.094,3.3568,3.579,3.6848,3.7434,0.2854,0.5451,1.3636,2.0664,2.7373,3.815,8.625,9.438,9.25,9.56,8.06,-7,8.19,4.766,7.625,#N/A N/A,9.227,0.587
11/26/2013,0.266,0.376,0.635,1.0145,1.429,1.809,2.1315,2.392,2.6053,2.7828,3.06,3.324,3.5485,3.6568,3.7152,0.2893,0.5399,1.3091,2.0343,2.7077,3.7982,8.5,9.563,12,9.69,7.5,-8.2,7.966,4.283,7.578,#N/A N/A,7.642,-1.321
11/25/2013,0.262,0.378,0.6443,1.0255,1.4425,1.8273,2.1445,2.4055,2.6165,2.7945,3.0708,3.3345,3.558,3.665,3.7265,0.2785,0.5559,1.3338,2.0538,2.7283,3.8186,9.938,8.625,10.81,9.06,6.5,-9.3,8.221,3.391,6.968,#N/A N/A,7.022,-2.113
11/22/2013,0.2655,0.379,0.6438,1.029,1.45,1.8345,2.1575,2.411,2.6315,2.809,3.0855,3.35,3.5745,3.6868,3.7478,0.2784,0.5533,1.3469,2.0684,2.7427,3.8292,9.813,9,10.19,8.69,6.44,-8.5,7.921,2.518,7.033,#N/A N/A,7.459,-1.229
11/21/2013,0.263,0.375,0.6345,1.0268,1.4558,1.8438,2.17,2.4363,2.6488,2.8298,3.1075,3.3761,3.6011,3.7118,3.773,0.2702,0.5509,1.3632,2.0976,2.7842,3.8875,10.313,8.188,9.19,7.25,4.5,-11.5,7.901,1.433,9.065,#N/A N/A,4.807,-4.699
11/20/2013,0.2613,0.378,0.6378,1.0305,1.4585,1.8425,2.1705,2.4375,2.6568,2.8405,3.1245,3.3935,3.6235,3.7338,3.7965,0.2742,0.5642,1.373,2.1098,2.7987,3.911,10.225,7.188,8.56,6.19,4.06,-11.63,8.375,1.144,8.014,#N/A N/A,4.412,-4.439
11/19/2013,0.2703,0.3995,0.6595,1.0405,1.4503,1.8135,2.1238,2.374,2.5835,2.758,3.0328,3.2955,3.5215,3.6323,3.6935,0.2863,0.5721,1.3532,2.0482,2.7069,3.8,11.088,8.5,9.5,7.38,4.94,-10.7,9.599,3.309,6.152,#N/A N/A,6.001,-3.749
11/18/2013,0.271,0.3885,0.6401,1.0107,1.4123,1.7773,2.0869,2.3405,2.5505,2.727,3.0008,3.2653,3.494,3.6023,3.6642,0.2782,0.5537,1.3121,2.0041,2.6658,3.7552,10.75,8.375,10,8.06,6,-9,9.434,4.332,7.155,#N/A N/A,7.804,-1.961
11/15/2013,0.2745,0.396,0.659,1.0405,1.4485,1.815,2.127,2.382,2.5925,2.7675,3.0405,3.3045,3.529,3.6375,3.6987,0.2902,0.5749,1.3432,2.0407,2.7033,3.7947,10.375,8.125,10.25,8.44,6.75,-9.7,9.167,4.632,7.197,#N/A N/A,8.237,-2.743
11/14/2013,0.2835,0.397,0.6535,1.0363,1.4425,1.812,2.1235,2.3838,2.5955,2.7755,3.0535,3.3215,3.5485,3.661,3.7237,0.29,0.5671,1.3284,2.0232,2.69,3.7867,10.5,8.55,11.5,10.13,8.5,-6.5,10.176,5.163,8.922,#N/A N/A,10.129,0.271
11/13/2013,0.284,0.4105,0.6715,1.055,1.466,1.838,2.1555,2.4163,2.6305,2.8135,3.0945,3.3555,3.584,3.6955,3.757,0.298,0.5855,1.3545,2.05,2.6996,3.8191,11.375,7.813,10.88,10.25,11,-6.125,9.788,5.558,8.739,#N/A N/A,10.2,0.294
11/12/2013,0.2955,0.4395,0.737,1.148,1.574,1.9468,2.2575,2.51,2.7183,2.894,3.167,3.4253,3.645,3.752,3.811,0.3259,0.6196,1.453,2.153,2.7728,3.8573,11.313,11.5,12,10.38,12,-4.7,9.852,6.134,9.199,#N/A N/A,11.763,1.955
11/11/2013,0.286,0.4225,0.7115,1.1155,1.537,1.908,2.226,2.477,2.691,2.866,3.086,3.291,3.604,3.756,3.794,0.3098,0.5899,1.4118,2.1184,2.7477,3.8454,11.75,12,12.75,11,12.5,-4.7,9.218,5.245,7.837,#N/A N/A,9.244,-2.191
11/8/2013,0.287,0.4275,0.7115,1.116,1.539,1.9125,2.225,2.4838,2.6955,2.8735,3.1477,3.41,3.6265,3.74,3.7995,0.3098,0.5899,1.4118,2.1184,2.7477,3.8454,11.5,12.25,12.75,10.78,12.5,-4.5,10.008,6.918,9.355,#N/A N/A,12.421,2.065
11/7/2013,0.283,0.4045,0.66,1.0368,1.437,1.7955,2.098,2.349,2.559,2.735,3.0075,3.2695,3.4965,3.6045,3.6655,0.2817,0.5363,1.3069,1.9763,2.5999,3.7084,12.125,12.263,13,12.06,13.44,-4.1,11.222,7.007,14.672,#N/A N/A,13.13,2.997
11/6/2013,0.2835,0.4095,0.673,1.061,1.466,1.827,2.1344,2.3833,2.5963,2.7755,3.0555,3.3223,3.552,3.6652,3.7317,0.2896,0.5471,1.3362,2.0127,2.6421,3.7732,11.75,12.75,13,12.19,13.25,-4.4,10.993,7.714,11.059,#N/A N/A,13.042,1.889
11/5/2013,0.287,0.4215,0.707,1.1055,1.5158,1.8755,2.1795,2.428,2.6376,2.813,3.0865,3.3465,3.571,3.6805,3.7423,0.3014,0.582,1.3818,2.0565,2.6696,3.7714,12.05,12.438,13.3,12.09,14.25,-3,11.429,7.944,10.988,#N/A N/A,14.255,3.742
11/4/2013,0.286,0.4195,0.7055,1.0915,1.4875,1.8375,2.13,2.3735,2.578,2.7485,3.0185,3.2765,3.4985,3.6075,3.669,0.3013,0.5794,1.3524,2.0052,2.6035,3.6926,11.75,12.5,13.56,12.38,14.5,-2.6,11.311,8.695,16.116,#N/A N/A,14.974,4.344
11/1/2013,0.2832,0.429,0.7205,1.111,1.507,1.858,2.1495,2.392,2.595,2.766,3.0325,3.286,3.5035,3.6095,3.668,0.3091,0.5875,1.3719,2.027,2.6218,3.6961,12,13.938,13.46,12.13,14.25,-3,10.932,9.116,15.639,#N/A N/A,14.09,4.335
10/31/2013,0.2923,0.4255,0.698,1.0785,1.4648,1.8055,2.0945,2.3305,2.53,2.6995,2.965,3.2198,3.4375,3.5425,3.6025,0.305,0.5689,1.3294,1.9661,2.5542,3.6386,11.988,12.875,13.5,12.63,14.5,-3.6,11.185,8.55,15.993,#N/A N/A,13.772,2.98
10/30/2013,0.2928,0.4326,0.7015,1.0733,1.4525,1.7895,2.0755,2.3125,2.5118,2.6815,2.9495,3.208,3.429,3.5405,3.6025,0.3127,0.5796,1.3164,1.9127,2.5378,3.6412,11.875,12.125,13.5,16,14.25,-4.1,11.585,8.852,13.081,#N/A N/A,13.909,2.515
10/29/2013,0.293,0.43,0.691,1.049,1.4195,1.755,2.0415,2.2744,2.4815,2.6515,2.921,3.1805,3.4055,3.5135,3.5762,0.3127,0.5717,1.2632,1.8765,2.5034,3.6127,11.613,11.8,15.5,16.25,14.75,-3.75,11.424,9.141,17.64,#N/A N/A,15.154,2.904
10/28/2013,0.295,0.437,0.702,1.0673,1.4418,1.7795,2.0648,2.302,2.5028,2.6708,2.939,3.1968,3.4185,3.527,3.5878,0.3031,0.5824,1.2878,1.9007,2.5233,3.6179,13.25,11.938,15.25,16.13,14.75,-3.3,11.128,8.816,17.721,#N/A N/A,14.969,3.242
10/25/2013,0.293,0.4315,0.701,1.064,1.4368,1.7718,2.057,2.295,2.4938,2.6635,2.93,3.1885,3.4077,3.5195,3.5788,0.2989,0.5797,1.2813,1.8911,2.5088,3.5999,13.125,12,15.5,16.38,15.25,-2.4,10.123,9.064,17.428,#N/A N/A,14.924,4.091
10/24/2013,0.296,0.438,0.7115,1.0815,1.456,1.789,2.0725,2.3075,2.504,2.6728,2.9365,3.191,3.413,3.52,3.5798,0.3028,0.5852,1.3011,1.9081,2.5197,3.611,13.363,12.313,15.5,16.5,15.25,-3.1,10.53,8.672,17.415,#N/A N/A,14.513,3.151
10/23/2013,0.294,0.441,0.7098,1.071,1.4408,1.7725,2.0555,2.2863,2.482,2.6495,2.9175,3.173,3.396,3.505,3.5655,0.3068,0.5879,1.2848,1.8888,2.5016,3.5947,13.375,12,15.5,16.5,14.94,-2.825,10.636,8.894,17.479,#N/A N/A,14.109,3.428
10/22/2013,0.2952,0.4275,0.6995,1.0648,1.4375,1.771,2.057,2.2918,2.491,2.6565,2.924,3.1845,3.409,3.5205,3.583,0.2905,0.5747,1.2799,1.8961,2.5124,3.6085,13.625,12.375,15.75,16.06,14.63,-2.875,11.363,9.434,13.037,#N/A N/A,13.809,3.608
10/21/2013,0.3018,0.4485,0.7435,1.127,1.5105,1.8525,2.1403,2.379,2.5775,2.7445,3.009,3.265,3.4825,3.5898,3.649,0.3106,0.617,1.3503,1.983,2.6014,3.6698,13.613,12.625,16,15.58,14.25,-2.4,11.228,9.883,12.942,#N/A N/A,14.196,4.393
10/18/2013,0.2998,0.445,0.7305,1.1128,1.4965,1.838,2.123,2.357,2.558,2.724,2.989,3.243,3.4635,3.569,3.629,0.3106,0.6118,1.3307,1.9612,2.5777,3.6412,13.188,11.688,16.56,16.13,14.56,-1.25,11.296,10.199,13.434,#N/A N/A,15.121,5.006
10/17/2013,0.3105,0.4455,0.7295,1.1093,1.4925,1.835,2.1225,2.3605,2.5615,2.7305,2.997,3.2545,3.476,3.584,3.6435,0.3103,0.6039,1.3292,1.9661,2.5894,3.6585,13.363,12.438,16.31,15.5,14.06,-1.5,11.923,9.791,17.072,#N/A N/A,15.224,5.112
10/16/2013,0.319,0.462,0.7568,1.1505,1.5478,1.895,2.1888,2.428,2.6295,2.7993,3.0665,3.321,3.5405,3.6445,3.7025,0.3303,0.6356,1.3881,2.0411,2.6633,3.7207,13.25,12,15.81,14.88,13.5,-1.6,12.461,9.872,12.4,#N/A N/A,14.834,4.863
10/15/2013,0.332,0.4795,0.7775,1.1805,1.584,1.9398,2.238,2.4838,2.6873,2.8603,3.1263,3.382,3.599,3.703,3.7605,0.3543,0.6698,1.4323,2.1018,2.7276,3.7891,12.25,10.7,15.13,13.75,13,-3,11.857,9.373,11.049,#N/A N/A,13.464,3.552
10/14/2013,0.332,0.4825,0.787,1.18,1.5765,1.921,2.2125,2.457,2.653,2.8235,3.088,3.3405,3.5485,3.648,3.715,0.3501,0.6724,1.4175,2.0678,2.6871,3.7472,13.75,10.5,15,14.25,13.25,-3.25,11.704,6.729,9.125,#N/A N/A,8.998,-1.579
10/11/2013,0.332,0.478,0.7765,1.1735,1.569,1.9175,2.2085,2.45,2.65,2.8225,3.0885,3.3425,3.5535,3.6555,3.7125,0.3501,0.6724,1.4175,2.0678,2.6871,3.7472,12.375,10.125,15,14,13.25,-3.25,12.473,9.944,12.305,#N/A N/A,14.434,3.338
10/10/2013,0.326,0.4773,0.7825,1.1795,1.5745,1.9195,2.2118,2.4513,2.649,2.8175,3.0795,3.3305,3.5415,3.6418,3.6978,0.3416,0.6803,1.424,2.0677,2.6814,3.7339,13.375,10.125,15,14.25,13.5,-3.625,13.347,9.257,11.789,#N/A N/A,13.494,2.742
10/9/2013,0.338,0.4875,0.7898,1.184,1.575,1.918,2.2055,2.4413,2.6405,2.8085,3.074,3.329,3.543,3.648,3.7063,0.3574,0.6883,1.4223,2.0531,2.6631,3.7374,12.625,9.875,15.25,14.89,14.5,-3.25,13.191,9.97,13.642,#N/A N/A,15.379,3.136
10/8/2013,0.3505,0.5015,0.808,1.191,1.5685,1.901,2.1855,2.4173,2.6115,2.7755,3.0355,3.2865,3.496,3.599,3.6555,0.3811,0.6729,1.4223,2.0362,2.632,3.6899,11.875,13.4,14.5,14.75,14.25,-3.75,11.718,9.583,13.232,#N/A N/A,14.999,3.129
10/7/2013,0.3194,0.472,0.779,1.1715,1.5595,1.8995,2.185,2.4238,2.6195,2.7845,3.0465,3.2975,3.5075,3.608,3.6625,0.3412,0.6383,1.4011,2.0241,2.6265,3.6917,12.863,14.125,15.75,15.83,15.75,-3,12.267,10.796,14.417,#N/A N/A,16.006,3.767
